site,plot,common.name,scientific.name,family,assessment.method,season,recapture,lifestyle,date
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,8/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,8/6/2021
Undara,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,9/6/2021
Undara,WetB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,pitfall,fall.2021,,terrestrial,8/6/2021
Undara,WetB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2021,,terrestrial,8/6/2021
Undara,WetB,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,spotlighting,fall.2021,,terrestrial,9/6/2021
Undara,DryA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,,arboreal,9/6/2021
Undara,DryA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,,arboreal,9/6/2021
Undara,DryA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,,arboreal,9/6/2021
Undara,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,y,arboreal,10/6/2021
Undara,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,y,arboreal,10/6/2021
Undara,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,y,arboreal,10/6/2021
Undara,DryB,Storr's Goanna,Varanus storri,Varanidae,pitfall,fall.2021,,terrestrial,9/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,9/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,9/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,9/6/2021
Undara,WetA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,9/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,spotlighting,fall.2021,,arboreal,10/6/2021
Undara,WetB,Black-striped Snake,Cryptophis nigrostriatus,Elapidae,funnel,fall.2021,,terrestrial,9/6/2021
Undara,WetB,Black-striped Snake,Cryptophis nigrostriatus,Elapidae,funnel,fall.2021,,terrestrial,9/6/2021
Undara,WetB,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,incidentals,fall.2021,,terrestrial,9/6/2021
Undara,WetB,Ragged Snake-eye Skink,Cryptoblepharus pannosus,Scincidae,pitfall,fall.2021,,arboreal,9/6/2021
Undara,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,,arboreal,10/6/2021
Undara,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,DryB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,DryB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,WetA,Common Dwarf Skink,Menetia greyii,Scincidae,pitfall,fall.2021,,terrestrial,10/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,10/6/2021
Undara,WetA,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,y,arboreal,10/6/2021
Undara,WetA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2021,,terrestrial,10/6/2021
Undara,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,WetA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,10/6/2021
Undara,WetA,Litte Zebra Ctenotus,Ctenotus zebrilla,Scincidae,pitfall,fall.2021,,terrestrial,10/6/2021
Undara,WetB,Zigzag Gecko,Amalosia rhombifer,Diplodactylidae,cover board,fall.2021,,arboreal,10/6/2021
Undara,WetB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,fall.2021,,arboreal,10/6/2021
Undara,WetB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2021,y,terrestrial,10/6/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,fall.2021,,arboreal,15/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,15/6/2021
Rinyirru,DryA,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,pitfall,fall.2021,,arboreal,15/6/2021
Rinyirru,DryA,Copper-tailed Ctenotus,Ctenotus taeniolatus,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,16/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,,arboreal,15/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,,arboreal,15/6/2021
Rinyirru,DryB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,incidentals,fall.2021,,arboreal,15/6/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,incidentals,fall.2021,,arboreal,15/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,fall.2021,,arboreal,16/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,fall.2021,,arboreal,15/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,pitfall,fall.2021,,arboreal,15/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Burton's Legless Gecko,Lialis burtonis,Pygopodidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,fall.2021,,arboreal,15/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,15/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,cover board,fall.2021,,arboreal,16/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Faint-striped Blind Snake,Anilios broomi,Typhlopidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,cover board,fall.2021,,arboreal,16/6/2021
Rinyirru,DryB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Orange-naped Snake,Furina ornata,Elapidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Lesser Black Whipsnake,Demansia vestigiata,Elapidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,17/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,17/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,17/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,fall.2021,,arboreal,16/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,funnel,fall.2021,,arboreal,16/6/2021
Rinyirru,WetA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,16/6/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,,arboreal,16/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,16/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryA,Orange-naped Snake,Furina ornata,Elapidae,spotlighting,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Faint-striped Blind Snake,Anilios broomi,Typhlopidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,y,arboreal,17/6/2021
Rinyirru,DryB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,incidentals,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,,arboreal,17/6/2021
Rinyirru,WetA,Frilled Lizard,Chlamydosaurus kingii,Agamidae,camera,fall.2021,,arboreal,17/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,pitfall,fall.2021,,arboreal,17/6/2021
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,pitfall,fall.2021,,arboreal,17/6/2021
Rinyirru,WetA,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Black-headed Goanna,Varanus tristis,Varanidae,incidentals,fall.2021,,arboreal,17/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,incidentals,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Black-headed Goanna,Varanus tristis,Varanidae,pitfall,fall.2021,,arboreal,17/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,17/6/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,fall.2021,,arboreal,17/6/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryA,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,cover board,fall.2021,,arboreal,18/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Keelback,Tropidonophis mairii mairii,Colubridae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,pitfall,fall.2021,,arboreal,18/6/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,19/6/2021
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,fall.2021,,arboreal,18/6/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,y,terrestrial,18/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Burton's Legless Gecko,Lialis burtonis,Pygopodidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Faint-striped Blind Snake,Anilios broomi,Typhlopidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,fall.2021,,terrestrial,18/6/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,fall.2021,,arboreal,19/6/2021
Rinyirru,DryA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,fall.2021,,terrestrial,19/6/2021
